id_discente;municipio;cotista;descricao
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;REPROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;REPROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;REPROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;REPROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;DESISTENCIA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
