id_discente;municipio;cotista;descricao
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;DESISTENCIA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;DESISTENCIA
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;PARNAMIRIM;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;OURO_BRANCO;F;APROVADO_POR_NOTA
dcb8f294bee8769bdfec88486911362f;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
dcb8f294bee8769bdfec88486911362f;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
dcb8f294bee8769bdfec88486911362f;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
dcb8f294bee8769bdfec88486911362f;NATAL;F;REPROVADO
dcb8f294bee8769bdfec88486911362f;NATAL;F;REPROVADO
dcb8f294bee8769bdfec88486911362f;NATAL;F;REPROVADO
dcb8f294bee8769bdfec88486911362f;NATAL;F;APROVADO_POR_NOTA
dcb8f294bee8769bdfec88486911362f;NATAL;F;APROVADO_POR_NOTA
dcb8f294bee8769bdfec88486911362f;NATAL;F;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;NATAL;T;REPROVADO
f32c342b30e30053a2624f5d981385d1;NATAL;T;REPROVADO
f32c342b30e30053a2624f5d981385d1;NATAL;T;REPROVADO
f32c342b30e30053a2624f5d981385d1;NATAL;T;TRANCADO
f32c342b30e30053a2624f5d981385d1;NATAL;T;REPROVADO
f32c342b30e30053a2624f5d981385d1;NATAL;T;REPROVADO
f32c342b30e30053a2624f5d981385d1;NATAL;T;REPROVADO
f32c342b30e30053a2624f5d981385d1;NATAL;T;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;NATAL;T;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;NATAL;T;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;NATAL;T;APROVADO
f32c342b30e30053a2624f5d981385d1;NATAL;T;APROVADO
f32c342b30e30053a2624f5d981385d1;NATAL;T;APROVADO
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
53890acbe28162acd131b308656482fc;NATAL;F;APROVADO_POR_NOTA
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;REPROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;REPROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;REPROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;REPROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;REPROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;REPROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;APROVADO_POR_NOTA
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;APROVADO_POR_NOTA
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;APROVADO_POR_NOTA
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;NAO_INFORMADO;F;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;PARNAMIRIM;F;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;NATAL;F;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;NATAL;F;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;NATAL;F;APROVADO
