id_discente;municipio;cotista;descricao
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
40846f2f09da1435f6eb303ce9d0d768;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;TRANCADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;TRANCADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO_POR_NOTA
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO_POR_NOTA
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO_POR_NOTA
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO_POR_NOTA
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO_POR_NOTA
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO_POR_NOTA
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
00bd67a601192f51da746e41e60815c7;EXTREMOZ;T;APROVADO
